start_time=11APRIL2002 0000
interval=1day
14ml_sl|FLOW,3mile_sl|FLOW,RSAN032|FLOW,SLMZU032|FLOW,523_0|FLOW,RMID015|FLOW,ROLD024|FLOW,RSAC092|FLOW,RSAC101|FLOW,RSAN007|FLOW,RSAN018|FLOW,045_0|FLOW,RSAN037|FLOW,RSAN058|FLOW,307_13500|FLOW,308_0|FLOW,SLDUT007|FLOW,GEORG_SL|FLOW,SLTRM004|FLOW,309_0|FLOW,347+364+374|FLOW,RSAC054|FLOW,LTL_HOLLAND_WEST|FLOW,LTL_HOLLAND_SOUTH|FLOW,PROSPECT_NORTH|FLOW,PROSPECT_SOUTH|FLOW,CALHOUNCUT|FLOW,IS3-1|FLOW,IS3-2+IS3-3+IS3-4|FLOW,SUISUN5|FLOW,MONTZWET_N+S_BREACHES|FLOW,IS9-1|FLOW,IS9-2|FLOW,IS10-1|FLOW,IS10-2|FLOW,IS10-3|FLOW,IS10-4|FLOW,MCCOR_WILLIAMSON-258|FLOW,MCCOR_WILLIAMSON-256+260|FLOW,DECKER_NW|FLOW,SHAGSLOUGH|FLOW,SNODGRASSSLOUGH|FLOW,47_LEN|FLOW,279_LEN|FLOW,280_LEN|FLOW
2413.65625,-311.4578247,3361.886963,1009.245728,-1283.38208,-3795.061523,-2785.4104,5457.570801,7192.16748,43.50771713,1212.648071,-1959.546631,-1114.84668,973.3300171,10.15882301,-2.120706081,-318.0581055,2136.465088,-1814.905518,-1807.611206,3356.245117,4515.676758,-121.8903961,121.6862869,2276.209717,-2307.151367,-3.210432529,-33.04759979,14.56840229,-13.79148579,-8.00658989,-105.0506287,88.79141235,34.46526337,203.3213959,-597.6869507,298.1629639,-8.025099754,-13.37141228,-16.06920052,-37.05416107,-13.94621372,-2385.337158,1771.552368,483.1956177
3014.436523,-218.8512726,3621.753906,961.6459961,-965.7919312,-3832.490479,-2832.686768,6739.360352,8139.853516,1307.197754,2197.009766,-1179.920166,-796.5401001,1045.169312,30.10669518,-5.523195267,-265.9067383,2170.17041,-1650.230957,-1618.995728,3589.020508,8954.847656,-120.7773132,120.2414093,2292.306396,-2378.468506,-8.433501244,-36.80077744,-18.20213509,-36.28495026,-32.44936371,-114.5158463,65.57301331,26.31759834,168.1056366,-649.6160278,281.4862366,-17.10572624,-62.96761703,-40.6545639,-131.161499,-74.24692535,-1510.855347,2012.908569,515.0014038
2419.24707,-322.9063721,3481.178467,929.2087402,-1407.889771,-4046.930908,-3096.710693,5501.526855,7357.242676,-153.9654388,891.3082886,-2107.070313,-1284.189453,1007.575439,9.044888496,-1.189057469,-327.8216858,2153.870117,-1884.070313,-1882.824463,3475.854736,3177.730957,-115.77108,115.6334915,2271.031738,-2299.952637,-2.19558382,-31.09209633,27.70676041,0.217130899,-39.55934143,-101.0991898,98.81964111,32.23749924,212.7363586,-520.1601563,270.6462708,-13.62020493,-32.12878799,-11.28932381,-75.33009338,-66.84305573,-2521.587646,1523.266113,463.2457275
1968.690674,-392.1164551,3187.238281,903.3560791,-1519.376831,-4185.261719,-3250.706787,4482.954102,6564.44873,-1250.958252,-173.0539703,-2976.669434,-1661.851685,933.1723022,-1.511634231,-0.039830748,-370.4117432,2066.218018,-2050.420166,-2058.559814,3197.407959,946.038208,-111.9019775,111.9116135,2194.952637,-2189.302246,0.16593352,-29.69456291,34.17285156,1.978656769,-11.33404732,-97.44641113,99.90193176,32.80714798,217.4927216,-510.1306763,267.2854614,-3.637168884,8.211736679,6.778064251,20.74804688,8.002285957,-3413.749756,1198.946777,419.743866
2155.032715,-315.6593323,3201.508057,952.0979614,-1424.758423,-3711.940186,-2851.062256,5008.833984,6787.413574,-340.2792358,694.729187,-2123.865967,-1215.866577,957.7417603,3.674245358,-0.750044525,-309.0869446,2011.979492,-1783.744263,-1787.056641,3204.159668,2457.056396,-104.2823029,104.1912766,2135.390869,-2151.01123,-1.501258254,-29.4902935,23.53351212,-0.435825408,-12.81668949,-95.93881989,90.26821899,28.59660339,201.6774902,-491.3727722,248.7465363,-5.465113163,-18.99095345,-3.159905434,-36.41831589,-29.90764809,-2546.263916,1458.826904,437.3951111
1040.66394,-445.5950012,2794.129883,1021.531067,-1959.490112,-3686.241211,-2830.955078,2908.416992,5220.163086,-2355.5354,-987.6486206,-3353.09668,-1725.703613,915.0768433,-28.12999153,5.106039047,-367.7670898,1908.822632,-2015.894775,-2059.461182,2839.826416,-4956.773438,-92.71102905,93.22238159,2064.178467,-1975.09314,7.992964745,-21.88557816,79.39746857,40.20544815,24.22405434,-74.36941528,124.5618515,37.04704285,238.6663208,-339.300354,247.1924591,12.48983097,62.18110657,48.15185928,126.7322159,66.28460693,-3921.292236,973.5616455,380.5150452
1169.122925,-397.2456665,2748.940918,987.430542,-1515.569824,-3755.813721,-2878.41748,3233.54126,5387.717773,-2277.95166,-1022.272888,-3389.769531,-1734.661865,922.5293579,-21.47813416,3.710745096,-332.2094727,1855.859131,-1929.884399,-1964.459839,2786.151611,-3160.583984,-81.45465851,81.83461761,1999.665283,-1928.554199,5.919220924,-21.94954109,64.73616028,31.34214401,54.8572731,-67.36079407,105.7683487,29.42627907,196.6466064,-319.6847534,234.6550751,17.64070511,51.70296478,38.9369278,124.0870285,83.40052795,-3917.43042,1008.852173,382.5262146
1802.931396,-241.2212677,2898.175781,579.8204956,136.9620972,-3516.35791,-2699.574219,4745.729492,6309.279785,-858.2840576,116.6386261,-2414.190186,-1250.628418,973.2108765,0.265941322,-0.433955103,-222.6702728,1830.900879,-1552.759521,-1559.268677,2906.362061,4415.452148,-70.56435394,70.53712463,1950.091064,-1946.281372,-0.481057882,-24.48989296,22.25492096,0.390317678,52.67629242,-69.39662933,68.66396332,10.67187119,103.9075241,-328.2988586,212.4457092,12.47282314,-0.110301904,4.788356304,33.77449799,36.60254288,-2839.576416,1409.088379,419.0572205
1974.395874,-148.6257172,2980.495361,583.3025513,688.3762817,-3419.498535,-2609.776855,5392.731445,6696.817383,-461.9768677,400.0345459,-2046.002197,-1089.85498,999.6126709,5.937283516,-1.038897753,-143.8010864,1832.149658,-1324.758301,-1326.078369,2980.321045,6120.45459,-64.71018219,64.61157227,1923.251587,-1936.486938,-1.612618804,-23.5960865,9.622455597,-5.306833267,26.3359375,-62.10720062,51.62956619,2.18036747,68.1667099,-290.42099,187.76651,10.62558556,-24.23927879,-5.605497837,-8.868328094,-0.474698037,-2446.402588,1519.609375,429.6824646
1281.765747,-236.688446,2760.817871,685.4549561,362.4117432,-4067.725098,-3032.366211,3814.310059,5681.150879,-2640.788818,-1636.074341,-3732.611816,-1973.99939,938.6553345,-14.33875179,2.953491926,-191.7536621,1815.932007,-1683.970459,-1711.232178,2787.374756,-341.3071289,-63.44506073,63.73918915,1866.698608,-1819.792847,4.597592831,-17.74311256,52.94659424,24.67538261,28.18069839,-44.59980392,77.57276917,10.97336769,110.8491821,-188.28479,183.5347137,27.01368904,6.07241106,23.17228317,75.84423828,35.94369888,-4204.783203,918.0875854,372.3749695
2077.894531,-126.4481201,2957.208496,584.8157959,699.0147095,-3521.609131,-2593.125,5431.013672,6607.13623,-373.5601196,479.7198486,-1979.787354,-1120.901978,1080.208374,11.20475483,-2.105324745,-136.192337,1806.359253,-1255.829956,-1247.991699,2949.62915,6789.546387,-64.66034698,64.44360352,1837.530151,-1876.810425,-3.400295019,-23.39860153,8.022609711,-12.45116997,19.24572945,-64.89769745,51.316082,5.812272549,87.31034851,-334.7952881,188.4934845,11.23448563,-44.46178436,-19.71829605,-64.45855713,-36.61522675,-2330.207764,1541.992554,414.3619385
2494.297607,-80.59525299,3154.064697,458.3249207,843.3562622,-2817.094727,-2047.712524,6493.713379,7227.07959,1529.687622,2437.873779,-195.4365387,-195.864563,1274.474365,21.86206436,-3.937310696,-115.2708969,1859.444458,-911.0548096,-889.6617432,3131.732178,11038.92578,-73.43255615,73.02132416,1915.920166,-1991.97876,-6.424105167,-27.20119476,-6.814121246,-25.12568665,-39.62470627,-83.50413513,53.20933151,5.339251041,96.96230316,-409.38797,195.6716919,-2.693036795,-67.69609833,-41.05360413,-140.4309845,-87.26647186,-536.0083008,2032.896362,472.5959778
2126.746094,-229.4473724,3093.893799,260.8594055,524.2946167,-3624.883789,-2732.227295,5260.12793,6590.319336,194.0369415,1174.992676,-1455.978516,-818.2363281,1330.908691,13.42524719,-1.920223713,-239.9005127,1905.497314,-1399.996948,-1392.929932,3082.559814,7128.500977,-87.62267303,87.42842865,1984.880981,-2026.575073,-2.978154421,-27.19129753,17.94184685,-9.542775154,-50.58071899,-86.35152435,77.28523254,10.97763157,124.5886612,-390.6071777,219.7684326,-0.909108698,-40.28023148,-25.45491409,-71.6717453,-54.73720169,-1823.725464,1585.785278,445.0640259
1650.34436,-384.2854919,2917.02417,112.980217,170.79216,-4196.385254,-3257.768311,3776.212646,5762.23584,-1596.622559,-447.868866,-3010.938721,-1506.596924,1352.78772,-5.801435471,1.017100692,-358.3452759,1926.330078,-1911.081299,-1926.060913,2932.325439,2321.046875,-102.686348,102.7749557,2047.235352,-2040.108398,1.467110038,-26.78077126,44.91069031,7.908628941,-32.73329163,-87.27359772,102.8250732,18.95987511,155.7105408,-377.6282959,252.2838745,5.122192383,9.285450935,-2.247575283,9.353018761,4.055902481,-3460.488525,1119.341675,404.9502563
1909.168701,-333.8009644,2990.183105,42.48080063,276.019989,-3808.549805,-2869.150635,4336.034668,6057.289063,-439.8458862,754.6621094,-2093.634766,-908.6452026,1525.166748,2.163157463,-0.515926361,-322.4763184,1940.005249,-1723.329102,-1727.85376,2994.937012,5120.885742,-116.1048508,116.0479965,2113.136719,-2127.034424,-0.833746374,-30.78029251,29.30472374,-4.135704041,-23.06289482,-97.96788025,96.22625732,19.31104851,142.9771576,-448.6902161,276.6799011,4.973234177,-4.538287163,-12.55932808,-9.501508713,4.019088745,-2536.230225,1571.392822,448.7600403
1606.671387,-418.4765015,2997.833252,-25.02671051,-37.33473587,-4058.925293,-3068.655518,3613.232666,5717.446289,-1186.310913,175.3958588,-2658.912109,-1132.908569,1632.40979,-10.2964201,2.027313471,-381.2659302,1996.067505,-1973.227173,-1995.494995,3019.082764,1930.083008,-124.7361908,124.9301682,2199.8479,-2172.17749,3.082843304,-29.30460358,57.19285965,17.02696609,-11.17198849,-94.91605377,119.4064713,27.48309898,164.3248596,-409.8759766,304.2412415,8.631728172,20.90004921,8.478682518,36.90542603,22.48460007,-3177.381592,1406.235474,444.5549622
1361.776001,-490.6686401,2846.867188,-50.03829956,-205.4025726,-4288.286133,-3249.15918,2927.116699,5311.585938,-1979.301514,-525.3210449,-3364.90332,-1419.353271,1616.018311,-17.84054375,3.237680197,-433.9924927,1956.230469,-2188.891113,-2220.359375,2878.495605,-231.2837219,-130.7339325,131.0542145,2218.593994,-2168.824463,5.081660748,-28.86871719,70.6091156,25.33520699,12.41058731,-92.61262512,128.3887329,32.54222488,174.2379913,-410.4735718,329.0651245,15.34478378,37.46673965,22.90932465,89.43915558,56.36649323,-3917.29126,1242.347778,430.3119202
1472.456421,-499.0803833,2752.942139,-95.4865036,-167.4803162,-4464.305664,-3343.033447,2863.813721,5290.52002,-2005.949219,-606.2958374,-3627.68457,-1485.003174,1626.352783,-13.10573101,2.187029839,-452.171051,1878.399292,-2283.091797,-2307.686279,2778.500977,342.8244019,-134.5362701,134.7611694,2204.134766,-2167.700684,3.660088301,-30.80315208,60.21062469,16.95485306,23.07602119,-95.53605652,118.9557495,32.43547821,162.3645325,-460.3399353,348.1746521,14.22782898,26.20696068,17.89987755,75.7901001,48.60521317,-4144.888672,1285.691284,425.5004272
1655.230957,-484.7610779,2739.864502,-108.827301,-118.3540649,-4472.018066,-3308.042969,3070.230957,5454.511719,-1698.380615,-357.0081177,-3506.522705,-1390.374756,1658.315186,-8.391792297,1.403993368,-449.118927,1835.689941,-2278.79126,-2297.882813,2759.098633,1168.267822,-134.6401825,134.7833557,2189.088623,-2164.089355,2.330967426,-31.8222599,51.6855011,12.68624592,21.12822151,-96.56023407,111.7118759,31.21426201,151.3862762,-478.6723633,352.5243835,13.82799911,12.77957535,14.01654053,44.31371689,30.92925072,-4000.868164,1387.517944,432.3850403
1060.479004,-582.4553223,2526.159424,-8.234235764,-438.9124451,-4448.287109,-3351.98291,1891.017456,4703.8125,-3106.575684,-1536.391235,-4413.836914,-1798.498657,1554.872803,-31.28252602,5.617881298,-500.7599182,1803.996704,-2493.059082,-2541.941406,2576.372803,-4013.999512,-129.5755463,130.1218414,2191.526123,-2097.809326,8.561789513,-27.13669968,87.64582062,42.12177277,37.88803864,-83.17182922,135.2480316,38.10378647,182.4617004,-386.1531372,356.9267883,27.01659966,59.9395752,47.4725914,129.6623535,80.01476288,-5018.083496,1050.755615,395.8937073
568.6827393,-596.3533936,2342.575195,241.224884,-546.1694336,-3870.479004,-2761.579102,1436.776733,4201.254395,-3434.823975,-1561.890015,-4239.198242,-1671.963989,1397.701416,-44.97467041,8.150066376,-478.7168579,1762.855835,-2311.258789,-2378.577148,2411.813965,-5970.897461,-122.7475128,123.5710831,2195.923584,-2049.813477,12.92446041,-23.62370872,111.5612259,58.84207535,75.71878052,-70.66326141,146.9405518,43.24773788,201.651474,-337.7729187,366.2093811,37.16148376,108.9077225,73.98326111,233.8073578,159.4832153,-4932.956543,1145.54187,397.6124268
1709.030273,-365.3690186,2552.436279,345.1296082,282.7549744,-3443.49585,-2396.898682,3936.372314,5712.157227,-975.9188232,442.8989868,-2628.745605,-924.0571289,1381.599854,-6.045021057,-0.017725885,-335.9448547,1703.782227,-1745.053589,-1754.344971,2570.217041,4386.850098,-114.707901,114.7456741,2100.570313,-2077.53125,0.606589258,-30.83769035,28.21881104,-4.240015507,73.87557983,-84.81685638,79.80712891,24.08499908,114.8008728,-500.9470825,340.2561035,20.97085762,16.27832413,16.1423893,82.23774719,73.90363312,-3137.645996,1847.321899,464.0204468
3121.801758,-30.19708633,3203.164551,469.0150757,986.965332,-2128.887451,-1341.384644,7603.261719,8058.073242,3332.20752,4454.132324,1046.358398,768.8494873,1501.933838,33.79874802,-6.033455849,-90.90529633,1832.912354,-735.0595703,-698.038208,3164.856934,15168.48145,-104.6662521,104.0491867,2118.83374,-2218.421631,-9.815945625,-35.51601791,-34.61769867,-38.80945587,1.334555745,-97.34524536,40.28998566,9.176442146,68.77661896,-558.4770508,284.7242737,-4.051413536,-94.33237457,-47.47754288,-175.949707,-99.54315186,665.9650879,3001.469971,588.6303101
3020.660889,1.838091493,3351.072998,508.4135437,1069.803345,-1761.329346,-1052.219238,7838.199707,8136.504395,3768.253174,4878.544434,1621.488403,953.850769,1478.317993,30.23790932,-5.672138214,-49.62694168,1946.291748,-561.1689453,-527.3829346,3318.033691,16168.24902,-102.3179932,101.7670212,2142.999023,-2230.551514,-8.682701111,-33.76216125,-27.47224426,-39.15509033,-21.16815186,-95.8607254,43.79487991,7.94797945,79.25255585,-537.3549194,263.1534729,-0.307950288,-81.67942047,-41.84103775,-133.6262665,-76.03720093,1218.532837,3051.435547,589.5828247
3640.918213,89.87084961,3686.629883,441.2784729,1273.739624,-1842.826782,-1132.924194,9102.066406,9086.208984,4973.322754,5867.513184,2528.540283,1203.432251,1481.830322,48.32815552,-8.036682129,-7.045962811,2022.067261,-376.1059875,-321.7966309,3627.024658,19400.33594,-100.3793182,99.56391144,2142.318359,-2285.781006,-12.87695408,-34.88513947,-45.24037552,-49.00587082,-73.21286774,-104.3909149,38.22244644,2.231958389,73.95989227,-541.9481812,232.2245483,-5.348839283,-152.348465,-69.84063721,-258.8990479,-178.6394806,2222.27124,3191.433594,610.2335205
2227.798584,-185.5379791,3333.536621,332.4006653,485.0323792,-2585.859863,-1778.806763,5996.212891,7133.694824,1325.263916,2621.148193,-118.9366684,-164.5798035,1295.513916,2.069797516,0.124056377,-185.1667023,2042.606689,-1115.648193,-1120.217651,3336.88208,8171.98877,-100.9067535,100.91362,2158.567139,-2162.561035,0.120301135,-26.91794777,34.65105057,4.973732948,-55.18635178,-88.56787872,98.19634247,17.1823101,153.7331848,-385.7194214,244.6165924,80.47154999,-91.73207092,-4.71822834,-40.36871338,-48.76388168,-608.7686157,2114.571045,499.6994934
2807.571045,-152.9057007,3631.80127,238.2804565,797.5706787,-3139.458496,-2207.655518,6964.510742,8012.095703,1834.708008,2856.905762,-195.1234894,-365.3992615,1224.445557,21.24645233,-3.79010129,-188.873642,2117.886963,-1224.599731,-1203.331543,3610.068604,12215.80566,-107.6421432,107.2780762,2204.018311,-2263.812744,-5.666812897,-31.73827934,-5.305528641,-26.63855743,-44.65487289,-103.0058746,71.00192261,9.497963905,117.373909,-491.9108887,246.2606354,237.260849,-280.3378906,-32.01582336,-80.58478546,-38.32992554,-574.4915161,2172.603271,511.8787537
2629.817383,-248.5018005,3652.165771,130.0131989,563.7497559,-3874.569336,-2847.728516,6209.056641,7750.717285,564.6276245,1556.521118,-1436.918945,-1070.969238,1163.160767,14.29864597,-2.164901733,-270.0802917,2153.414551,-1634.042725,-1624.108154,3639.224121,8820.771484,-110.9089279,110.6940994,2231.395752,-2271.724365,-3.365959644,-30.64307976,14.04749489,-11.89808178,-46.92121506,-100.8657532,85.85319519,11.63400459,131.1024628,-448.2966309,252.06987,212.2368011,-262.6236267,-21.32946587,-74.86141968,-59.33278656,-1821.036987,1723.299805,471.5973816
2390.14209,-340.6210938,3565.204102,26.45553589,375.9788513,-4406.13623,-3349.380859,5408.648438,7402.602051,-744.6273193,224.0703735,-2698.131836,-1763.488647,1000.550537,5.355469227,-0.809284747,-343.4313049,2175.494873,-2017.005005,-2017.335938,3564.727783,5876.507813,-112.4652863,112.3845215,2255.98877,-2270.518799,-1.26208508,-29.74664307,25.32695389,-3.869742632,-32.11141586,-99.04589081,93.97520447,13.18105125,136.3067627,-424.8348694,257.4514465,143.6222534,-161.7722321,-7.471073151,-26.92147636,-21.10558319,-3097.337158,1298.426514,429.8635559
1888.539429,-441.8164673,3396.976563,15.69868851,63.11932755,-4594.484863,-3521.76416,4264.442871,6700.510742,-2082.366699,-946.9072876,-3691.191162,-2260.517822,846.6151733,-12.27136993,2.35310483,-407.6786499,2172.038818,-2297.916016,-2320.580566,3420.246094,1474.090698,-112.0551376,112.2817764,2262.964355,-2227.358154,3.554122448,-27.41676903,53.95332336,17.28345871,-7.695795059,-91.94599915,115.1894684,20.70243454,163.5756683,-369.8631287,267.684967,132.5567627,-100.9706802,17.52997589,48.93437958,25.09913254,-4165.425293,944.9973755,392.527771
1827.765137,-468.8890686,3350.478027,22.71920776,41.95542145,-4743.010742,-3629.100342,4064.522705,6605.773438,-2390.990967,-1256.533691,-4022.176025,-2408.702637,825.2157593,-14.01644135,2.458077908,-430.467926,2173.792969,-2397.526367,-2421.475098,3376.512207,979.8723145,-111.8280869,112.0724945,2269.614014,-2227.200928,3.814489841,-27.59515762,52.67108536,15.62505341,13.28189945,-92.81199646,113.0419769,22.29805756,167.238678,-392.3637085,276.1382446,134.1117706,-90.02407837,21.13495255,70.03649139,48.00328827,-4501.888184,874.1978149,387.0706787
1135.160767,-564.4469604,3146.626221,64.16069031,-289.3822327,-4634.836914,-3518.668945,2811.410645,5747.453125,-3641.666504,-2213.366699,-4718.307129,-2685.169678,769.2665405,-37.69419098,6.766421318,-476.8119507,2159.380615,-2571.839355,-2625.829102,3204.606445,-3981.145752,-107.7411499,108.4123535,2270.20874,-2154.963379,10.50150108,-23.2232132,84.98075104,42.1543045,44.10194397,-80.6190567,134.7381287,29.28391266,190.5490112,-308.5578003,283.8502502,152.431778,-48.66287994,57.20721054,164.0079193,95.69397736,-5320.941895,602.6012573,358.9734802
2137.814941,-396.0237122,3476.593506,121.3508224,290.3978882,-4403.785645,-3278.963379,5185.499512,7415.376465,-1279.329224,-253.0074158,-3225.887695,-2002.535889,821.6488647,-4.197339058,0.001488585,-375.0333557,2218.013428,-2209.916748,-2218.436279,3490.792236,5178.381348,-104.0480957,104.0847778,2299.485352,-2279.331299,0.607707858,-29.1751442,21.41267776,-7.917341709,51.41070175,-92.18291473,81.61089325,17.27508926,116.844986,-447.6152649,274.8791504,134.6812897,-87.1784668,9.785609245,72.59841156,80.59131622,-3684.076172,1227.387207,429.0456543
3039.518555,-278.0878296,3952.523438,164.4833527,662.4735718,-4605.19043,-3470.47583,7216.149414,9107.552734,294.1116638,949.0335693,-2359.876221,-1749.985229,826.595459,21.65689659,-3.919797897,-313.1012268,2320.954346,-2071.382813,-2051.002197,3930.631592,10374.75293,-103.0124512,102.6343842,2359.116455,-2417.875244,-5.960278988,-32.51116943,-10.5884428,-27.6994648,2.094001055,-96.35901642,56.45962143,8.091507912,74.63858795,-477.4190063,257.4242554,118.7066956,-162.2025452,-28.63120461,-83.46020508,-30.62897682,-2697.41333,1540.55249,472.0318298
2444.587646,-371.6074524,3920.068115,253.607254,328.0788574,-4717.890137,-3610.790527,6243.313965,8684.666016,-1312.147217,-518.4667969,-3530.710693,-2497.388916,425.6447449,-2.313108921,0.708264351,-359.0962219,2364.824951,-2384.438965,-2396.036865,3929.9104,4679.187012,-94.84076691,94.90128326,2386.860352,-2376.535645,0.8761307,-27.35172653,33.5820961,8.087008476,-5.233704567,-80.86330414,87.01425934,13.4041481,108.4417801,-339.4882202,246.9449005,120.8505936,-119.1435165,6.596723557,-5.098357677,-7.411347866,-3964.79248,1070.12561,415.1182251
